id,category_id,is_deleted,created_at,updated_at,deleted_at
au1lbfj22hitcuqriinkxac5,3s1rh4dgricnul21gc982fab,0,2019-12-05 05:06:18,,
wi62zqmqo16ci9tse9r8paer,nfvpfsskoq6j24h2yni5ycec,0,2019-12-05 05:34:07,,
4my5rxhtr82fmrgzc2eac5vh,sk130d039nnhpji7zcyodv79,0,2019-12-05 07:14:39,,
dwvs6ak566yn2gegf6pe2oew,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-05 07:17:44,,
2gow79swlpeml93hbhv8o0qu,3s1rh4dgricnul21gc982fab,0,2019-12-05 07:21:57,,
fe22u6rp93d1ro0o3q21bhr1,gbb30n80777smjgr7k7gk9pg,0,2019-12-05 07:26:15,,
k1zfxds92on9bzmo4nufc7tn,go50h7s5mz70dn8fbeb39nif,0,2019-12-05 08:37:13,,
4yffks1i8975vyyd3mn82xwg,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-05 09:07:36,,
qudcr4ejniuee6t0c1k94d9j,sf1dztiasmhrxdq6f4g1fxsq,0,2019-12-05 09:14:32,,
l2g7mr20zvwifgc913q0io13,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-05 09:46:42,,
wjvv8wj67ono1rqnpm56jp5b,3s1rh4dgricnul21gc982fab,0,2019-12-05 10:09:47,,
sxyxb78rsvnkivypp8swluyj,3s1rh4dgricnul21gc982fab,0,2019-12-05 11:27:03,,
l4vuvkm9oiuzvhwsg9fv5vci,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-05 11:51:20,,
jwbjk1q9l0e8w9gefa1iwob7,9m11z3tcqq2pdkpakslcz02u,0,2019-12-05 11:51:39,,
g8nutlwokr4zbipcayly9lmj,9m11z3tcqq2pdkpakslcz02u,0,2019-12-05 12:03:34,,
jr0xw75bv8udn6wi2trtie1t,gbb30n80777smjgr7k7gk9pg,0,2019-12-05 12:40:16,,
ms2h6940zyoknt3o22762e24,gbb30n80777smjgr7k7gk9pg,0,2019-12-05 12:58:26,,
ueh5je3r1ch2pyje6297c0d8,sk130d039nnhpji7zcyodv79,0,2019-12-05 13:22:14,,
dmvgkty4nb6cjdavezxg47cf,sk130d039nnhpji7zcyodv79,0,2019-12-05 13:28:11,,
8616clz4pbg9pw6w87xdg9jh,sk130d039nnhpji7zcyodv79,0,2019-12-05 13:31:07,,
bhth534p53n27vxq3pi05tfw,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-05 13:48:14,,
tzm8yevbmgt7k14pqm5dm8gt,u3c52mjdeyk8jojul909p8xi,0,2019-12-05 14:43:48,,
716eu7t5zzozhf4qlwbbjekz,go50h7s5mz70dn8fbeb39nif,0,2019-12-05 14:55:08,,
t5bw90birx7sjcw28qu5ltv5,3s1rh4dgricnul21gc982fab,0,2019-12-05 15:35:39,,
djk026amkem3za33fkvp396c,3s1rh4dgricnul21gc982fab,0,2019-12-05 15:51:15,,
xysa2rhu9mko6dq0wwys8mmf,gbb30n80777smjgr7k7gk9pg,0,2019-12-05 16:08:03,,
8v7cpuo37wbhso3u6p86xpcv,gbb30n80777smjgr7k7gk9pg,0,2019-12-05 16:17:12,,
gxhu3xlsa7qj74lzmnmignyy,sk130d039nnhpji7zcyodv79,0,2019-12-05 16:18:12,,
z0wcvpol2hwyk8zb83aw5y4x,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-05 16:25:31,,
qpi4odu6ya006rpwoomzh3ow,nfvpfsskoq6j24h2yni5ycec,0,2019-12-05 16:31:32,,
xuz9c5ekowe6ru6k16unampr,go50h7s5mz70dn8fbeb39nif,0,2019-12-05 17:09:24,,
ll1ixcn5y4blxsziwl8ozluw,go50h7s5mz70dn8fbeb39nif,0,2019-12-05 17:10:52,,
1jc4wk9rguc2zu3hyr1j2zx3,aw5mat1umas69zo65jxgqjvm,0,2019-12-05 17:13:14,,
arnwuhgo0v48tyh981nvxumz,sk130d039nnhpji7zcyodv79,0,2019-12-05 17:23:45,,
0utpb304gd91zw8sn15l6qzw,sk130d039nnhpji7zcyodv79,0,2019-12-05 17:24:29,,
hxs6n8sasblg0ejthdgm32zf,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-05 17:37:27,,
o7xehghtkz4r9mmqeuj3jkpa,7qlthep14ka7isaeo25g31l2,0,2019-12-05 17:54:43,,
pj83s8ztodmeuvcnjd7tvvub,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-05 17:56:48,,
5xx461brq54hppc4zsxi1ovl,3s1rh4dgricnul21gc982fab,0,2019-12-05 17:59:54,,
dwv3mshtldwd02yzw7tunn3q,gbb30n80777smjgr7k7gk9pg,0,2019-12-05 19:26:22,,
vldymm4tu6eysmrqs7xtqbpk,nfvpfsskoq6j24h2yni5ycec,0,2019-12-05 19:49:02,,
f4ki4e53ds20k6hanbwvbde8,u3c52mjdeyk8jojul909p8xi,0,2019-12-05 20:23:35,,
2vdi9saefq7t2m7uutil6dhq,gbb30n80777smjgr7k7gk9pg,0,2019-12-05 20:34:55,,
h3s9gnro0vffs2ra7bqpqcel,3s1rh4dgricnul21gc982fab,0,2019-12-05 21:10:06,,
8r652keq7j4ihih4ctffppeq,3s1rh4dgricnul21gc982fab,0,2019-12-05 21:23:15,,
49vohwg3ymu25htw44kjdi56,nfvpfsskoq6j24h2yni5ycec,0,2019-12-05 22:41:24,,
mjwsrxo5cqyfvxo5n1vqbaoi,3s1rh4dgricnul21gc982fab,0,2019-12-06 00:15:07,,
4yan3d0eea3bseec79z1zar9,aw5mat1umas69zo65jxgqjvm,0,2019-12-06 01:32:13,,
dbo5hr5q83uwjcuai7wquwns,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-06 01:52:03,,
8v2vanplwxqeq9uc4bo3jf45,psmwe48zhllmzy4kp1peakw7,0,2019-12-06 03:00:58,,
4iyspdzd5khp0rhp5lkopsjt,9m11z3tcqq2pdkpakslcz02u,0,2019-12-06 05:07:23,,
x5dpz0vl9qdlp0kn5ocrn8ag,go50h7s5mz70dn8fbeb39nif,0,2019-12-06 06:07:16,,
cm90se7z1dg5cor1r24nmhjy,nfvpfsskoq6j24h2yni5ycec,0,2019-12-06 07:27:10,,
spncg4qp0l27bjqkus76mtc7,gbb30n80777smjgr7k7gk9pg,0,2019-12-06 07:27:19,,
10rnrgap5ugttrp91jn65sbl,db6iqlhz68078snuryyj0tky,0,2019-12-06 08:10:53,,
85znu9kl6rfsgbt2rgmqsqk2,nfvpfsskoq6j24h2yni5ycec,0,2019-12-06 08:44:21,,
w9y6st98exty2s2zb3o4r0oa,gbb30n80777smjgr7k7gk9pg,0,2019-12-06 09:14:08,,
elatzkkvkeiaweq08vk1ogp2,aw5mat1umas69zo65jxgqjvm,0,2019-12-06 09:17:57,,
iygfzmeun45tav2gaoie3wmr,3s1rh4dgricnul21gc982fab,0,2019-12-06 09:34:20,,
s9hsyd2xd9qdf40foq6m96r5,sk130d039nnhpji7zcyodv79,0,2019-12-06 10:17:33,,
pn7kz8vjicblulmeontp9of4,go50h7s5mz70dn8fbeb39nif,0,2019-12-06 10:51:41,,
hl5fym2o3u5uaw0vu0l53x5m,3s1rh4dgricnul21gc982fab,0,2019-12-06 12:10:03,,
pn25r4n8i2b8105ci1hs93k1,9m11z3tcqq2pdkpakslcz02u,0,2019-12-06 14:06:20,,
az03h04crio0lp2i3ygmghcp,nfvpfsskoq6j24h2yni5ycec,0,2019-12-06 14:35:57,,
qhe0iiv816masn0z6yuie99b,sk130d039nnhpji7zcyodv79,0,2019-12-06 14:44:09,,
6idcsrkn0lwaovejtxv7f813,3s1rh4dgricnul21gc982fab,0,2019-12-06 15:37:27,,
j4hyvaks5tb2bvorwnz6b6wb,go50h7s5mz70dn8fbeb39nif,0,2019-12-06 15:38:44,,
brxn33rj82zhul9fai0prmdt,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-06 16:08:06,,
etwqy33uxmq2s8w676mc51lb,sk130d039nnhpji7zcyodv79,0,2019-12-06 16:12:14,,
lnzxrg9xqmnx32cxvhqcd296,gbb30n80777smjgr7k7gk9pg,0,2019-12-06 16:30:03,,
tzee60gdqwiejktoy35df2z5,3s1rh4dgricnul21gc982fab,0,2019-12-06 16:43:32,,
clc6zpnxpwsbst5mhygyi82w,sk130d039nnhpji7zcyodv79,0,2019-12-06 17:05:07,,
j03nqd3nwxpsr0u8h12kr6fg,gbb30n80777smjgr7k7gk9pg,0,2019-12-06 18:09:16,,
ms5658uzlqawfaadr261agcb,sk130d039nnhpji7zcyodv79,0,2019-12-06 19:46:29,,
kldwldbsqs3juyaw4b5r8ffj,sk130d039nnhpji7zcyodv79,0,2019-12-06 20:00:35,,
jshmiumuwiwk93377y6vzq1s,3s1rh4dgricnul21gc982fab,0,2019-12-06 21:33:17,,
94qnfypv5koloajjkjhri14a,sf1dztiasmhrxdq6f4g1fxsq,0,2019-12-06 23:03:52,,
avbqlli5zd4ada6lve5pjnbw,sk130d039nnhpji7zcyodv79,0,2019-12-06 23:07:35,,
l8lgd031b09yrndqueasbmlp,3s1rh4dgricnul21gc982fab,0,2019-12-07 00:23:07,,
h6qs85je2qqxfjvudmrtti7g,3s1rh4dgricnul21gc982fab,0,2019-12-07 00:53:13,,
nvufal76bvdrwwd4sly6rr7j,9m11z3tcqq2pdkpakslcz02u,0,2019-12-07 02:47:36,,
vhsk251klq614hbk1arrhvp0,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-07 04:04:30,,
zcw9a2cvyw9gur06ewjbxxjr,9m11z3tcqq2pdkpakslcz02u,0,2019-12-07 05:23:46,,
8leo90eb393vztzh69dl2c99,sk130d039nnhpji7zcyodv79,0,2019-12-07 06:23:46,,
bjfum3zayso3bae6yrptirig,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-07 09:06:34,,
qry10dqd648hgj7lyyvghj8z,9m11z3tcqq2pdkpakslcz02u,0,2019-12-07 09:42:01,,
k3mdmrfv8ul9cgg03sh5btvj,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-07 10:01:24,,
ahj6mjeay7d5ewtvgytv8s7e,sk130d039nnhpji7zcyodv79,0,2019-12-07 10:04:21,,
14oggbxq1flp48sup1lrui55,db6iqlhz68078snuryyj0tky,0,2019-12-07 11:21:35,,
smruc0gcr4qiu7mqld29nt33,sk130d039nnhpji7zcyodv79,0,2019-12-07 11:29:53,,
oitevje8s7j6f5f5ptpz2rot,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-07 11:50:18,,
sz91iswsm9u2kr2tguqm28r2,ut7adk0dupf8l7paf0obhqse,0,2019-12-07 12:16:23,,
ma9kb1pjac4okb2tk1o8d95o,3s1rh4dgricnul21gc982fab,0,2019-12-07 14:11:38,,
t4izn4ltmmlbhr5l40wk3k6f,u3c52mjdeyk8jojul909p8xi,0,2019-12-07 17:55:38,,
yzt6xnk75utp9env4slxxua3,go50h7s5mz70dn8fbeb39nif,0,2019-12-07 19:13:12,,
078c4pte1oiwo328vlprg587,gbb30n80777smjgr7k7gk9pg,0,2019-12-07 19:24:07,,
4q5gq4vk7g4vyki7uout87zc,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-07 20:02:37,,
brvlzkdz8kuhmbf8o8yfh3fc,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-07 20:10:35,,
df7zrwu2q0yndsoqn2z6ypx4,nfvpfsskoq6j24h2yni5ycec,0,2019-12-07 20:35:04,,
1i4ibctmczdqior9tdvyvpan,gbb30n80777smjgr7k7gk9pg,0,2019-12-08 00:26:32,,
05zz5wn0k4u1c4veuy5m36i1,sk130d039nnhpji7zcyodv79,0,2019-12-08 00:52:11,,
up7s815bv7o0i875kgoanwb0,3s1rh4dgricnul21gc982fab,0,2019-12-08 03:50:36,,
bd0fd0ktdvpz5gjcq9ret4zi,go50h7s5mz70dn8fbeb39nif,0,2019-12-08 05:24:52,,
6fnyukuog7kwsu840gw5mnu1,gbb30n80777smjgr7k7gk9pg,0,2019-12-08 05:57:13,,
wf66ht4bgpss0kh56l8yv0g5,3s1rh4dgricnul21gc982fab,0,2019-12-08 07:37:43,,
y4wz9e0ghqe580zitg46xld3,sf1dztiasmhrxdq6f4g1fxsq,0,2019-12-08 07:47:25,,
uf5qcurzk6a6tsvapqxk4vp1,7qlthep14ka7isaeo25g31l2,0,2019-12-08 08:06:20,,
08erohtjy4j3jydgsbfbwmg6,3s1rh4dgricnul21gc982fab,0,2019-12-08 11:15:14,,
d1m0lqpuvr5sojtsyaiv3wg9,3s1rh4dgricnul21gc982fab,0,2019-12-08 12:14:11,,
06wpfjkxjcpcwgkeq4fyncao,aw5mat1umas69zo65jxgqjvm,0,2019-12-08 12:55:33,,
ks9hdq17chwk9odfkm6gdisu,9m11z3tcqq2pdkpakslcz02u,0,2019-12-08 13:23:51,,
dlkb0jihn16vdwi4navozyy6,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-08 13:59:11,,
8hcyfxakethm60zt3oumukkm,u3c52mjdeyk8jojul909p8xi,0,2019-12-08 14:13:32,,
0h8a455bx8uwjrd9zfo37w1c,gbb30n80777smjgr7k7gk9pg,0,2019-12-08 14:20:52,,
jm3k0a1rsjbd04a9w32ov79a,nfvpfsskoq6j24h2yni5ycec,0,2019-12-08 15:54:47,,
ahe1xy0wgxv3yiq49xyy1e8x,gbb30n80777smjgr7k7gk9pg,0,2019-12-08 15:55:46,,
feovb87tjeuqjd26yrrwvq8b,aw5mat1umas69zo65jxgqjvm,0,2019-12-08 16:20:26,,
mxoyu841o4i5dctpqeknhji5,u3c52mjdeyk8jojul909p8xi,0,2019-12-08 16:33:17,,
3u6s0uml4gikwda6bsndfqy5,3s1rh4dgricnul21gc982fab,0,2019-12-08 18:43:48,,
b2x2u4clcoiu82hr9jtm9f8w,go50h7s5mz70dn8fbeb39nif,0,2019-12-08 19:27:35,,
9xv2xdyise7nft1ori9i1zud,9m11z3tcqq2pdkpakslcz02u,0,2019-12-08 19:55:35,,
2xyfsoknxt7zf3jl5qfy39s6,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-08 21:31:22,,
vf501hcjs3rxxs3x1iaetcpf,gbb30n80777smjgr7k7gk9pg,0,2019-12-08 22:18:29,,
p7xwbfme5fxkcuycmi4ddp1s,nfvpfsskoq6j24h2yni5ycec,0,2019-12-08 22:32:41,,
t8vjppy3xdfgpwtrdcpyd7qd,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-09 00:26:37,,
7io3ea49tbw7qhc7pu9683pn,3s1rh4dgricnul21gc982fab,0,2019-12-09 00:26:42,,
cva3p0ype3pur284gij96csu,go50h7s5mz70dn8fbeb39nif,0,2019-12-09 00:32:34,,
0r651cw570mpbw7yxa76s23n,f323d60yuc20u1hwixzfjpj1,0,2019-12-09 03:35:27,,
cifgvl4w92mbca8qcjeo33t8,gbb30n80777smjgr7k7gk9pg,0,2019-12-09 07:12:39,,
d6gw7ypv901dwtx335vqji3o,u3c52mjdeyk8jojul909p8xi,0,2019-12-09 07:31:07,,
574c9i7gx9aod6yfr1v3jn4r,db6iqlhz68078snuryyj0tky,0,2019-12-09 07:55:00,,
83km6pcwm84mg4thqkzgyc1i,sk130d039nnhpji7zcyodv79,0,2019-12-09 08:04:13,,
vpfvfwzcllgu4bmuub7sb2vn,7qlthep14ka7isaeo25g31l2,0,2019-12-09 08:28:27,,
4odfkzi0h4jluzu7qmv9pyl0,nfvpfsskoq6j24h2yni5ycec,0,2019-12-09 08:47:57,,
svc8w0hxnh2orxsxw1zdp148,nfvpfsskoq6j24h2yni5ycec,0,2019-12-09 09:08:39,,
as65oqtlb2w556r8uf4mntlv,sk130d039nnhpji7zcyodv79,0,2019-12-09 09:19:53,,
gtimt0qrb7ie2sxqy0bjqsgj,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-09 09:24:00,,
9v4v3xks7dsekfl0f5248t4m,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-09 09:37:03,,
jp3tuvisx92hx4ryis82he5q,sf1dztiasmhrxdq6f4g1fxsq,0,2019-12-09 09:47:35,,
89k8qjdj6p99f76393xipmq8,sk130d039nnhpji7zcyodv79,0,2019-12-09 10:00:58,,
teigdnznzqdz3hmrwcsms9wo,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-09 10:45:45,,
56mdp03zoflly0p0rdwzviaz,go50h7s5mz70dn8fbeb39nif,0,2019-12-09 11:26:41,,
2c752tixn0aqbqxi05x6gk3p,gbb30n80777smjgr7k7gk9pg,0,2019-12-09 11:31:08,,
9l40k1vzt5dp53tnqxcgibop,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-09 11:40:09,,
nmfef31k5e8x0kgnbo74p5je,sk130d039nnhpji7zcyodv79,0,2019-12-09 12:09:52,,
u1t27yth98cb4rdo956a3z2l,nfvpfsskoq6j24h2yni5ycec,0,2019-12-09 12:33:21,,
yu1pnflc49isnlpgmsl7jldt,aw5mat1umas69zo65jxgqjvm,0,2019-12-09 12:52:59,,
kxu4uutfjffh389of5tfyfmg,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-09 13:56:50,,
p5rza3ntdatettfhttejw4cg,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-09 14:23:23,,
ccsdzbmpii865xiwhlg2wke1,3s1rh4dgricnul21gc982fab,0,2019-12-09 14:45:11,,
3hw0gzxntuv3msbefjnutqt5,3s1rh4dgricnul21gc982fab,0,2019-12-09 14:48:32,,
0r8f3xy9un1xfbylpkjklxc0,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-09 14:50:31,,
q2ifi3f3m5ja5fpkz1767zrp,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-09 14:55:12,,
xmm59gf8v44c5q9y0fturrkc,db6iqlhz68078snuryyj0tky,0,2019-12-09 14:55:57,,
vify7dqcjb5uh7amjppzhhvg,3s1rh4dgricnul21gc982fab,0,2019-12-09 15:01:51,,
fehj5rr8zauhppgx3s9uu9fv,gbb30n80777smjgr7k7gk9pg,0,2019-12-09 15:06:22,,
nh9rnzl8smehdhaaznjqslco,nfvpfsskoq6j24h2yni5ycec,0,2019-12-09 15:19:18,,
vwpkk13h3y23vvgcmgsrbb1a,3s1rh4dgricnul21gc982fab,0,2019-12-09 15:32:33,,
5uehdt5bww6hecgfrtmg7uew,gbb30n80777smjgr7k7gk9pg,0,2019-12-09 15:41:11,,
7dbiq1v1xd2nlf9s23uznz7m,sk130d039nnhpji7zcyodv79,0,2019-12-09 15:48:39,,
lqzaekn8oh57rnz16cgcyh1g,go50h7s5mz70dn8fbeb39nif,0,2019-12-09 16:23:05,,
26bo7ad1mx2vwyb3nd91xvn2,nfvpfsskoq6j24h2yni5ycec,0,2019-12-09 17:05:10,,
6v6zh4o9n6qil6wdk34q27zg,3s1rh4dgricnul21gc982fab,0,2019-12-09 18:33:36,,
vcogz7tngbmbv4xarqutpr5o,f323d60yuc20u1hwixzfjpj1,0,2019-12-09 18:34:23,,
05mvmhxlglotnxdup2wwm4lo,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-09 18:42:46,,
qy2g9bkm2f8ifko1c9wjmv9t,f323d60yuc20u1hwixzfjpj1,0,2019-12-09 19:09:00,,
z5g2wq1bri5mu8jxpb27zg1g,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-09 19:19:07,,
veeorqobvr9ov4xwhq9z1pvm,7qlthep14ka7isaeo25g31l2,0,2019-12-10 00:30:03,,
8enaws8igjkyk98i3o9sppri,3s1rh4dgricnul21gc982fab,0,2019-12-10 01:00:14,,
7df11opz1jsn0lk0z8eojj1r,db6iqlhz68078snuryyj0tky,0,2019-12-10 02:47:14,,
d3s1hwvq7mzpnxaysm95n5lx,sk130d039nnhpji7zcyodv79,0,2019-12-10 04:08:09,,
7vtzgfxyau27cjuy6eyhphxi,3s1rh4dgricnul21gc982fab,0,2019-12-10 04:26:13,,
po0wqkcfbc33z0et77w51e6a,nfvpfsskoq6j24h2yni5ycec,0,2019-12-10 04:31:07,,
5jlyat8c5p4e8uvfg5e0dgcy,7qlthep14ka7isaeo25g31l2,0,2019-12-10 05:25:47,,
rtkjymsk1ccdqq97av7qv02n,gbb30n80777smjgr7k7gk9pg,0,2019-12-10 05:32:34,,
ykteck4d4b0do8c5j9b3fvb0,go50h7s5mz70dn8fbeb39nif,0,2019-12-10 06:07:12,,
t8wr8v7xnmzfgvihq6wytagx,3s1rh4dgricnul21gc982fab,0,2019-12-10 06:16:34,,
7l81dy9nqgvod9lo650axcby,3s1rh4dgricnul21gc982fab,0,2019-12-10 07:56:22,,
pxqdt6prjtwpsqb6les6lz5p,9m11z3tcqq2pdkpakslcz02u,0,2019-12-10 07:56:30,,
j3fo29c168g86o3bbhe79f83,jw8qra1xook16b3trf4lprtm,0,2019-12-10 08:18:55,,
ame1ezei4313b1qyt20w4psg,aw5mat1umas69zo65jxgqjvm,0,2019-12-10 08:55:16,,
e915gaskifddov767k5dsskn,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-10 09:02:42,,
0y587b8em7vqrzvzcfiutwdi,3s1rh4dgricnul21gc982fab,0,2019-12-10 09:26:39,,
haicf764jlsia9n5khybw6xm,3s1rh4dgricnul21gc982fab,0,2019-12-10 09:32:33,,
kl9xi95qaigknfrz6ytjgpcp,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-10 09:50:18,,
mf6e8sgbl87tdm128ubxshn0,aw5mat1umas69zo65jxgqjvm,0,2019-12-10 09:53:13,,
l6d2ua8gcztofumdjecqegik,gbb30n80777smjgr7k7gk9pg,0,2019-12-10 09:55:04,,
wvnscxwhdwn4lsbhn83yexsy,3s1rh4dgricnul21gc982fab,0,2019-12-10 09:58:28,,
pkezr3wkrgackt9bqlgsj8jt,u3c52mjdeyk8jojul909p8xi,0,2019-12-10 10:56:42,,
xnusck3rj8xqjd0vii332tzb,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-10 11:21:26,,
03jmoinvc7zekkaeh8we9qk0,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-10 12:34:18,,
ht61i2npi87k7ovcx878jo7j,nfvpfsskoq6j24h2yni5ycec,0,2019-12-10 12:38:44,,
v2ej6hascbottw32xw729oe9,nfvpfsskoq6j24h2yni5ycec,0,2019-12-10 13:02:15,,
yh14dlpyiy7kujq80tumww89,7qlthep14ka7isaeo25g31l2,0,2019-12-10 14:04:31,,
zlhhl75kz2b5pka6g2uac5tm,7qlthep14ka7isaeo25g31l2,0,2019-12-10 14:14:10,,
b26y5ekkusdpuvkedh0kw6jc,sk130d039nnhpji7zcyodv79,0,2019-12-10 14:59:04,,
xkskculea3y7c4o3fiebg04o,sk130d039nnhpji7zcyodv79,0,2019-12-10 15:07:35,,
r4p1jpdu3xgm0ypffodeloyv,3s1rh4dgricnul21gc982fab,0,2019-12-10 15:58:46,,
cmlhy2ojkq6kdgrxjz8a1t31,3s1rh4dgricnul21gc982fab,0,2019-12-10 16:05:58,,
eigd81371wgt2zehgl7a669r,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-10 16:28:27,,
d0rl0s52z262ajm1nqrijc8s,go50h7s5mz70dn8fbeb39nif,0,2019-12-10 16:29:55,,
z58j70i1utdfd5f184dn5nki,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-10 18:17:20,,
dtvss5mjy3pxmwkvwo567b0v,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-10 18:17:56,,
vr04sitsgrxhzx43r63ufx4n,3s1rh4dgricnul21gc982fab,0,2019-12-10 18:33:57,,
4sl9kot40xksqshf0se1arqe,sk130d039nnhpji7zcyodv79,0,2019-12-10 19:03:22,,
ssywn5pkm7ap9hgwlecqit1c,go50h7s5mz70dn8fbeb39nif,0,2019-12-10 19:37:21,,
ypin7zk2bbsnb4pzyykaqt3j,3s1rh4dgricnul21gc982fab,0,2019-12-10 20:43:15,,
37129nibu87qoew76lo3k75a,3s1rh4dgricnul21gc982fab,0,2019-12-10 21:03:55,,
hwljmu451cqmf1mc9gtcli1n,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-10 21:04:14,,
72qjbnapdxwkg82c393zwrqr,sk130d039nnhpji7zcyodv79,0,2019-12-10 21:07:20,,
jx2fsi8nstp5w8f89r2dhjh6,aw5mat1umas69zo65jxgqjvm,0,2019-12-10 21:14:39,,
fshnm7dbjzwcd590n8p9fs9y,sk130d039nnhpji7zcyodv79,0,2019-12-10 21:19:31,,
u5pnrdn504s1fdb500oebm7k,aw5mat1umas69zo65jxgqjvm,0,2019-12-10 21:25:15,,
f6zsmy1p9vwyusp1t4fsyndx,gbb30n80777smjgr7k7gk9pg,0,2019-12-10 21:31:06,,
cbmls1m6fdojitdy98xsjcb1,3s1rh4dgricnul21gc982fab,0,2019-12-10 21:33:05,,
1uc6505xrjorfbtyp4r9olkw,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-10 22:11:09,,
fzsh705jztjv8ejbsb8i70bp,3s1rh4dgricnul21gc982fab,0,2019-12-10 22:13:27,,
8q9tko733w3izhdbmmh53ms1,3s1rh4dgricnul21gc982fab,0,2019-12-10 22:19:15,,
wcivfk56kyuqsjnujf4akymz,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-10 22:52:58,,
dv5cjggvk45s8x7x62m9iwrt,sk130d039nnhpji7zcyodv79,0,2019-12-11 03:36:26,,
cb9j3y3p413wvi63bb7hm9du,sk130d039nnhpji7zcyodv79,0,2019-12-11 04:06:09,,
jasp6k3mtxfkrvldtd9srwjc,db6iqlhz68078snuryyj0tky,0,2019-12-11 05:18:29,,
4z9ga21ggzpkz7iiwexol2fi,9m11z3tcqq2pdkpakslcz02u,0,2019-12-11 05:44:37,,
cixz5gf4u31803s689ujoxbr,v0ztv9x3af97gbeaqk5alcnu,0,2019-12-11 07:26:47,,
0x57zi4dij13dva8mdq3ak3i,9m11z3tcqq2pdkpakslcz02u,0,2019-12-11 07:36:11,,
785xts8x5jse5e6e716azsee,gbb30n80777smjgr7k7gk9pg,0,2019-12-11 07:39:54,,
bia7gnqa187f8dqggd629glj,3s1rh4dgricnul21gc982fab,0,2019-12-11 08:20:01,,
nloaemmub40f7dp7obzwymyx,sk130d039nnhpji7zcyodv79,0,2019-12-11 08:28:11,,
q41f6edysiylimv0hzo273n5,gbb30n80777smjgr7k7gk9pg,0,2019-12-11 08:30:04,,
p915u62u6h138e33dsbh7co1,3s1rh4dgricnul21gc982fab,0,2019-12-11 08:56:23,,
7rm1m8mpzeyj5d8lk0zjueym,gbb30n80777smjgr7k7gk9pg,0,2019-12-11 10:17:03,,
yiv7kysgkdq7v5ge6tbd0h5b,3s1rh4dgricnul21gc982fab,0,2019-12-11 10:40:47,,
zy8o3meb7mej6igpbw819dwn,db6iqlhz68078snuryyj0tky,0,2019-12-11 10:48:34,,
rp1e9hdu3ja9ne6k5btwdvww,3s1rh4dgricnul21gc982fab,0,2019-12-11 11:13:34,,
lr3cwojothk0j6gufofiryan,u3c52mjdeyk8jojul909p8xi,0,2019-12-11 11:16:09,,
o1ipwzkxa134qtlh5nr2863c,3s1rh4dgricnul21gc982fab,0,2019-12-11 12:16:24,,
5cd2kk4l49zb2tqd63pw02zd,jw8qra1xook16b3trf4lprtm,0,2019-12-11 12:48:01,,
aeixksrgqvpqk335o5xzv3wj,3s1rh4dgricnul21gc982fab,0,2019-12-11 13:34:51,,
z4vs2cr2xsq8wz4mkvkv96nd,sk130d039nnhpji7zcyodv79,0,2019-12-11 13:48:41,,
8hp8i8dey2kqkb1zwhgze31n,sk130d039nnhpji7zcyodv79,0,2019-12-11 13:55:37,,
yxpbw14tklcy9as2ip5nbud7,3s1rh4dgricnul21gc982fab,0,2019-12-11 14:02:53,,
80y7ownpoyok62ehyyqq9gid,aw5mat1umas69zo65jxgqjvm,0,2019-12-11 14:19:53,,
